		// migemo-dictの追加辞書(Fallout4バニラレコード抽出)
		// 最終更新: 2018/03/19 BowmoreLover
		// 本辞書の用途について:
		// ・migemo-dictにマージすることを想定した追加辞書
		// ・辞書キーを置き換えるのではなく、候補列への置き換え/追加を想定している
		// ・migemo-dictとは異なり、本ファイルではタブで始まる行はコメント扱い
		// 本辞書の内容:
		// ・英語のスペリングで日本語を検索するための辞書
		// ・バニラのプラグインから*:FULL, *:SHRTレコードの英語原文・日本語訳文を抽出した

weapon rack - short	武器ラック - ロング
weapon wobbles less	武器揺れなし	武器揺動減少
welded plate helmet	溶接プレートヘルメット
wellingham's recipe	ウェリンガムのレシピ
western animatronic	ウェスタン・アニマトロニック
what's done is done	後の祭り
whitechapel charlie	ホワイトチャペル・チャーリー
wide hall - doorway	広い廊下 - 出入口
willow rounded vase	柳細工の丸型花瓶
willow vaulted vase	柳細工アーチ形花瓶
workshopturretlaser	ワークショップタレット・レーザー
wrap & ragged pants	巻き布とボロズボン
wrap & ripped jeans	巻き布とダメージジーンズ
x-01 blood cleanser	X-01・血液洗浄装置
x-01 explosive vent	X-01・爆発ベント
x-01 kinetic dynamo	X-01・キネティック・ダイナモ
x-01 kinetic servos	X-01・キネティック・サーボ
x-01 military paint	X-01・軍用塗装
x-01 mk.v arm armor	X-01・腕・Mk.V
x-01 mk.v leg armor	X-01・脚・Mk.V
x-01 rusty knuckles	X-01・ラスティ・ナックル
x6-88 idolizes you.	X6-88に敬意を抱かれている
xcell: fortify luck	X-セル: 運を強化
your new assignment	新しい任務
+10% vats accuracy	V.A.T.S.命中率+10%
-25% damage resist	-25%ダメージ耐性
10mm standard grip	10mm・スタンダードグリップ
4n1m4l's test logs	4n1m4Lのテストログ
[temp] fridge door	[TEMP]冷蔵庫の扉
a stranger arrives	よそ者の到来
a.f.a.d. manifesto	A.F.A.D.宣言
acadia storage key	アカディアの倉庫のカギ
accelerated barrel	加速バレル
acrylic letter - a	アクリル文字 - A
acrylic letter - b	アクリル文字 - B
acrylic letter - c	アクリル文字 - C
acrylic letter - d	アクリル文字 - D
acrylic letter - e	アクリル文字 - E
acrylic letter - f	アクリル文字 - F
acrylic letter - g	アクリル文字 - G
acrylic letter - h	アクリル文字 - H
acrylic letter - i	アクリル文字 - I
acrylic letter - j	アクリル文字 - J
acrylic letter - k	アクリル文字 - K
acrylic letter - l	アクリル文字 - L
acrylic letter - m	アクリル文字 - M
acrylic letter - n	アクリル文字 - N
acrylic letter - o	アクリル文字 - O
acrylic letter - p	アクリル文字 - P
acrylic letter - q	アクリル文字 - Q
acrylic letter - r	アクリル文字 - R
acrylic letter - s	アクリル文字 - S
acrylic letter - t	アクリル文字 - T
acrylic letter - u	アクリル文字 - U
acrylic letter - v	アクリル文字 - V
acrylic letter - w	アクリル文字 - W
acrylic letter - x	アクリル文字 - X
acrylic letter - y	アクリル文字 - Y
acrylic letter - z	アクリル文字 - Z
acrylic number - 0	アクリル数字 - 0
acrylic number - 1	アクリル数字 - 1
acrylic number - 2	アクリル数字 - 2
acrylic number - 3	アクリル数字 - 3
acrylic number - 4	アクリル数字 - 4
acrylic number - 5	アクリル数字 - 5
acrylic number - 6	アクリル数字 - 6
acrylic number - 7	アクリル数字 - 7
acrylic number - 8	アクリル数字 - 8
acrylic number - 9	アクリル数字 - 9
action point bonus	アクションポイントボーナス
actuated eye frame	作動眼部フレーム
agility bobblehead	ボブルヘッド - Agility
airport alias cell	空港エイリアスセル
albino hermit crab	白皮症ハーミット・クラブ
albino radscorpion	白皮症ラッドスコルピオン
all dlc01 gun mods	すべてのDLC1銃モジュール
almost unbreakable	破壊不能の
alpha wild mongrel	ワイルド・モングレル・アルファ
amontillado bottle	アモンティリャード
analyst's terminal	分析者のターミナル
anti freeze bottle	不凍液
apartment building	アパート
arcjet engine core	アークジェット・エンジンコア
area not reclaimed	エリアを奪還していません
arm actuated frame	アーム作動フレーム
arm barbaric plate	アーム野蛮プレート
armor blocking mod	アーマーブロックモジュール
artillery supplies	大砲の資材
arturo's house key	アルトゥーロの家のカギ
assault rifle epic	アサルトライフル・エピック
assaultron control	アサルトロン制御
assaultron invader	アサルトロン・インベーダー
atom spring effect	アトムの泉効果
atomic roller ball	アトミックローラーの球
automatic receiver	オートレシーバー
auxiliary override	補助オーバーライド
baby bundled right	正しくくるまれた赤ん坊
back alley bowling	バック・アレイ・ボーリング
back factory armor	背部工業用アーマー
ball track - merge	ボールトラック - 合流
ball track - pulse	ボールトラック - パルス
ball track - split	ボールトラック - 分岐
battered clipboard	使い古されたクリップボード
beaver creek lanes	ビーバークリーク・レーン
bergman's password	バーグマンのパスワード
bergman's terminal	バーグマンのターミナル
beryllium agitator	ベリリウム撹拌機
big john's salvage	ビッグジョンのサルベージ場
bladed bull barrel	刃付きブルバレル
bladed paddle ball	パドルボール・刃付き
bleeding bear trap	出血ベアトラップ
bleep bright voice	明るい声の信号音
bloodbug hatchling	ブラッドバグ幼生
bloodbug infection	ブラッドバグ・インフェクション
bloodbug proboscis	ブラッドバグの吻
bloodrage mirelurk	ブラッドレイジ・マイアラーク
boathouse safe key	ボートハウス金庫のカギ
bos initiate paint	B.O.S.イニシエイト用塗装
bos sentinel paint	B.O.S.センチネル用塗装
bos standard paint	B.O.S.一般用塗装
bottle statue sign	ボトルの像の看板
broken animatronic	壊れたアニマトロニック
broken radio fixed	壊れたラジオを直した
brookline building	ブルックラインの建物
brotherhood knight	B.O.S.ナイト
brotherhood lancer	B.O.S.ランサー
brotherhood scribe	B.O.S.スクライブ
brotherhood squire	B.O.S.従者
cafeteria - corner	カフェテリア - 角
cafeteria - window	カフェテリア - 窓
cait idolizes you.	ケイトに敬意を抱かれている
cambridge plumbing	ケンブリッジの配管
campus law offices	キャンパス法務オフィス
cave cricket black	カマドウマ・ブラック
cave cricket gland	カマドウマの分泌腺
chemistry stations	ケミストリーステーション
classroom terminal	教室のターミナル
clean striped suit	きれいなストライプスーツ
cliff's edge hotel	クリフズエッジ・ホテル
clubhouse terminal	クラブハウスターミナル
cola-cars terminal	コーラカー・ターミナル
combination wrench	コンビネーションレンチ
common room - wall	休憩室 - 壁
compression nozzle	加圧ノズル
construction light	建設用照明
construction melee	建設用近接武器
conveyor belt lift	コンベアーベルトリフト
copland's terminal	コープランドのターミナル
cotton candy bites	ひとくち綿あめ
covenant house key	コベナントハウスのカギ
cpl director's key	CPL責任者のカギ
cracked glass bowl	ひび割れたガラス製ボウル
crate of valuables	貴重品の箱
crates and girders	箱と桁
critical laser hit	クリティカルレーザーヒット
croup basement key	クループ家地下室のカギ
cryogenic grenades	冷却グレネード
cure addiction jet	中毒回復 - ジェット
cure dark cravings	邪悪な欲求を癒す
custom house tower	税関タワー
cybermech scrapbot	サイバーメカ・スクラップボット
cybermech swarmbot	サイバーメカ・スウォームボット
damage type energy	ダメージタイプ - エネルギー
damage type poison	ダメージタイプ - 毒
deacon hated that.	ディーコンを怒らせた
deacon liked that.	ディーコンを喜ばせた
deacon loved that.	ディーコンを大喜びさせた
deadly fire hazard	致死性のファイアハザード
death claw spawner	デスクロー・スポーン
deathclaw gauntlet	デスクローガントレット
delayed off switch	オフディレースイッチ
diamond city radio	ダイアモンドシティラジオ
dirty striped suit	汚れたストライプスーツ
disciple tormentor	ディサイプル・トーメンター
disciples are gone	ディサイプルズは消えた
disciples terminal	ディサイプルズのターミナル
disease risk event	危険イベント減少
dismember on death	死亡時にディスメンバー
doctor sun's house	Dr.スーンの家
domestic - hallway	ドメスティック - 廊下
donoghue residence	ドノヒュー邸
dr. jacob forsythe	Dr.ジェイコブ・フォーサイス
dunwich borers key	ダンウィッチ・ボーラーのカギ
economy wonderglue	エコノミー・ワンダーグルー
egret tours marina	イーグレット・ツアー・マリーナ
electricity damage	電気ダメージ
emerson's holotape	エマソンのホロテープ
empty file cabinet	空のファイルキャビネット
encrypted holotape	暗号化されたホロテープ
endangerol syringe	脅威のシリンジャー
enemy of the gangs	ギャングの敵
enhanced emp field	EMPフィールド拡大
epic (blade large)	エピック(大型ブレード)
exam room terminal	試験室のターミナル
executive terminal	エグゼクティブ・ターミナル
experimental plant	実験植物
experimental serum	試作型血清
explode on contact	接触時爆発
explosion 1 effect	爆発1効果
explosion 2 effect	爆発2効果
explosives scanner	爆発物スキャナー
eyebot space laser	アイボット・スペースレーザー
fanatical writings	狂信的な文書
faraday's terminal	ファラデーのターミナル
fast travel target	ファスト・トラベルのターゲット
feral ghoul reaver	フェラル・グール・リーヴァー
feral ghoul roamer	フェラル・グール・ローマー
festering bloatfly	腐敗ブロートフライ
fev research notes	FEVの報告メモ
field scribe's hat	フィールドスクライブの帽子
fieldgen emp spell	フィールドジェンEMPスペル
fisherman's outfit	漁業者の服
fishing boat cabin	釣り船のキャビン
flamer long barrel	火炎放射器・ロングバレル
flamer napalm tank	火炎放射器・ナパームタンク
floor and supports	床とサポート
floral barrel vase	花柄バレル形花瓶
floral flared vase	花柄フレア形花瓶
fog crawler poison	フォグ・クロウラーの毒
foreman's terminal	作業長のターミナル
forest grove marsh	フォレスト・グルーブ・マーシュ
fort strong armory	ストロング砦の武器庫
fortify experience	XP強化
fortify perception	知覚強化
founder's triangle	ファウンダー・トライアングル
